global_step,mode,total_loss,loss_vector,cosine_similarity,learning_rate
89102,train,0.001077866181731224,0.001077866181731224,0.9989221692085266,9.445437470058976e-05
89202,train,0.0005091093480587006,0.0005091093480587006,0.9994908571243286,9.444204438124027e-05
89302,train,0.002813521772623062,0.002813521772623062,0.9971864819526672,9.442970127147474e-05
89402,train,0.0011998042464256287,0.0011998042464256287,0.9988001585006714,9.441734537529585e-05
89402,eval,0.0009905649349093437,0.0009905649349093437,0.999009370803833,9.441734537529585e-05
89502,train,0.001578381285071373,0.001578381285071373,0.9984216094017029,9.440497669671038e-05
89602,train,0.0016625691205263138,0.0016625691205263138,0.9983373880386353,9.439259523972932e-05
89702,train,0.001537185162305832,0.001537185162305832,0.9984627962112427,9.438020100836777e-05
89802,train,0.0014004381373524666,0.0014004381373524666,0.9985995292663574,9.436779400664498e-05
89902,train,0.0015711486339569092,0.0015711486339569092,0.9984288215637207,9.435537423858434e-05
89902,eval,0.0003437874838709831,0.0003437874838709831,0.9996562004089355,9.435537423858434e-05
90002,train,0.002349110320210457,0.002349110320210457,0.9976509213447571,9.434294170821336e-05
90102,train,0.002270961180329323,0.002270961180329323,0.9977290630340576,9.433049641956373e-05
90202,train,0.0005641458556056023,0.0005641458556056023,0.9994359016418457,9.431803837667125e-05
90302,train,0.0007158908993005753,0.0007158908993005753,0.9992840886116028,9.430556758357585e-05
90402,train,0.0008997926488518715,0.0008997926488518715,0.9991002082824707,9.429308404432163e-05
90402,eval,9.262003004550934e-05,9.262003004550934e-05,0.999907374382019,9.429308404432163e-05
90502,train,0.00033182185143232346,0.00033182185143232346,0.9996681809425354,9.428058776295678e-05
90602,train,0.0014975406229496002,0.0014975406229496002,0.9985024333000183,9.426807874353367e-05
90702,train,0.0005300138145685196,0.0005300138145685196,0.9994699954986572,9.425555699010872e-05
90802,train,0.004702807404100895,0.004702807404100895,0.9952971935272217,9.424302250674258e-05
90902,train,0.0012972094118595123,0.0012972094118595123,0.9987027645111084,9.423047529749995e-05
90902,eval,5.892198532819748e-05,5.892198532819748e-05,0.9999411106109619,9.423047529749995e-05
91002,train,0.0005781641229987144,0.0005781641229987144,0.9994218349456787,9.421791536644972e-05
91102,train,0.0031904317438602448,0.0031904317438602448,0.9968095421791077,9.420534271766483e-05
91202,train,0.0009952252730727196,0.0009952252730727196,0.9990047812461853,9.419275735522242e-05
91302,train,0.0013239644467830658,0.0013239644467830658,0.998676061630249,9.418015928320369e-05
91402,train,0.001392735168337822,0.001392735168337822,0.9986072778701782,9.416754850569403e-05
91402,eval,0.0003626486286520958,0.0003626486286520958,0.9996373653411865,9.416754850569403e-05
91502,train,0.001875380054116249,0.001875380054116249,0.9981245994567871,9.415492502678287e-05
91602,train,0.00291359331458807,0.00291359331458807,0.9970864057540894,9.414228885056382e-05
91702,train,0.001386895775794983,0.001386895775794983,0.9986131191253662,9.41296399811346e-05
91802,train,0.0014348821714520454,0.0014348821714520454,0.998565137386322,9.411697842259702e-05
91902,train,0.0007367292419075966,0.0007367292419075966,0.9992632865905762,9.410430417905699e-05
91902,eval,0.00029005296528339386,0.00029005296528339386,0.999709963798523,9.410430417905699e-05
92002,train,0.000317329540848732,0.000317329540848732,0.9996826648712158,9.40916172546246e-05
92102,train,0.0003153439611196518,0.0003153439611196518,0.9996846914291382,9.407891765341401e-05
92202,train,0.0010974546894431114,0.0010974546894431114,0.9989025592803955,9.406620537954348e-05
92302,train,0.0006194673478603363,0.0006194673478603363,0.9993805289268494,9.405348043713542e-05
92402,train,0.000337366946041584,0.000337366946041584,0.9996626377105713,9.404074283031629e-05
92402,eval,0.0013873865827918053,0.0013873865827918053,0.998612642288208,9.404074283031629e-05
92502,train,0.0002572024241089821,0.0002572024241089821,0.9997427463531494,9.402799256321669e-05
92602,train,0.0007103420794010162,0.0007103420794010162,0.9992896318435669,9.401522963997136e-05
92702,train,0.0022602826356887817,0.0022602826356887817,0.9977396726608276,9.400245406471908e-05
92802,train,0.0015581874176859856,0.0015581874176859856,0.9984418153762817,9.398966584160277e-05
92902,train,0.000771588645875454,0.000771588645875454,0.9992284178733826,9.397686497476946e-05
92902,eval,0.00016094371676445007,0.00016094371676445007,0.9998390674591064,9.397686497476946e-05
93002,train,0.0009597251191735268,0.0009597251191735268,0.9990403056144714,9.396405146837024e-05
93102,train,0.0025297002866864204,0.0025297002866864204,0.9974702596664429,9.395122532656032e-05
93202,train,0.0031087100505828857,0.0031087100505828857,0.9968913197517395,9.393838655349903e-05
93302,train,0.0008936040103435516,0.0008936040103435516,0.9991064071655273,9.392553515334975e-05
93402,train,0.0011735334992408752,0.0011735334992408752,0.9988265037536621,9.391267113028002e-05
93402,eval,0.00026502832770347595,0.00026502832770347595,0.9997349977493286,9.391267113028002e-05
93502,train,0.0012214994058012962,0.0012214994058012962,0.9987785220146179,9.38997944884614e-05
93602,train,0.0014628218486905098,0.0014628218486905098,0.9985371828079224,9.38869052320696e-05
93702,train,0.0009764088317751884,0.0009764088317751884,0.9990236163139343,9.387400336528439e-05
93802,train,0.0022146906703710556,0.0022146906703710556,0.9977853298187256,9.386108889228962e-05
93902,train,0.0012264326214790344,0.0012264326214790344,0.9987735748291016,9.384816181727324e-05
93902,eval,0.00018006004393100739,0.00018006004393100739,0.9998199343681335,9.384816181727324e-05
94002,train,0.00013788137584924698,0.00013788137584924698,0.9998620748519897,9.383522214442734e-05
94102,train,0.0008801538497209549,0.0008801538497209549,0.9991198778152466,9.382226987794799e-05
94202,train,0.0012514116242527962,0.0012514116242527962,0.9987486004829407,9.380930502203542e-05
94302,train,0.00036888476461172104,0.00036888476461172104,0.9996311664581299,9.379632758089395e-05
94402,train,0.0013743294402956963,0.0013743294402956963,0.9986256957054138,9.378333755873191e-05
94402,eval,0.0002703191712498665,0.0002703191712498665,0.9997296333312988,9.378333755873191e-05
94502,train,0.0006418004631996155,0.0006418004631996155,0.9993581771850586,9.377033495976178e-05
94602,train,0.0013672076165676117,0.0013672076165676117,0.9986327886581421,9.375731978820009e-05
94702,train,0.0011807391420006752,0.0011807391420006752,0.9988192319869995,9.374429204826746e-05
94802,train,0.0016029095277190208,0.0016029095277190208,0.9983971118927002,9.373125174418854e-05
94902,train,0.0017250645905733109,0.0017250645905733109,0.9982749223709106,9.371819888019211e-05
94902,eval,6.524845957756042e-05,6.524845957756042e-05,0.999934732913971,9.371819888019211e-05
95002,train,0.00036683492362499237,0.00036683492362499237,0.9996331334114075,9.3705133460511e-05
95102,train,0.0024208128452301025,0.0024208128452301025,0.9975792169570923,9.369205548938213e-05
95202,train,0.0005241231992840767,0.0005241231992840767,0.99947589635849,9.367896497104646e-05
95302,train,0.0005157506093382835,0.0005157506093382835,0.9994843006134033,9.366586190974902e-05
95402,train,0.0020156707614660263,0.0020156707614660263,0.9979843497276306,9.365274630973893e-05
95402,eval,8.428376168012619e-05,8.428376168012619e-05,0.9999157190322876,9.365274630973893e-05
95502,train,0.00136462040245533,0.00136462040245533,0.9986354112625122,9.36396181752694e-05
95602,train,0.000537356361746788,0.000537356361746788,0.9994626045227051,9.362647751059762e-05
95702,train,0.0005964199081063271,0.0005964199081063271,0.9994035959243774,9.361332431998492e-05
95802,train,0.0005865562707185745,0.0005865562707185745,0.9994134902954102,9.360015860769666e-05
95902,train,0.0027712536975741386,0.0027712536975741386,0.997228741645813,9.358698037800227e-05
95902,eval,0.001605040393769741,0.001605040393769741,0.9983949065208435,9.358698037800227e-05
96002,train,0.0008010147139430046,0.0008010147139430046,0.9991990327835083,9.357378963517526e-05
96102,train,0.00227913074195385,0.00227913074195385,0.9977208971977234,9.356058638349312e-05
96202,train,0.0009559215977787971,0.0009559215977787971,0.9990440607070923,9.35473706272375e-05
96302,train,0.0007583294063806534,0.0007583294063806534,0.9992417097091675,9.353414237069403e-05
96402,train,0.0005654143169522285,0.0005654143169522285,0.9994345903396606,9.352090161815242e-05
96402,eval,6.00302591919899e-05,6.00302591919899e-05,0.9999399781227112,9.352090161815242e-05
96502,train,0.006035585887730122,0.006035585887730122,0.993964433670044,9.350764837390646e-05
96602,train,0.0021960698068141937,0.0021960698068141937,0.9978039264678955,9.349438264225392e-05
96702,train,0.0009278180077672005,0.0009278180077672005,0.9990721940994263,9.348110442749669e-05
96719,train_final,0.0038967542350292206,0.0038967542350292206,0.9961032867431641,9.347884588985289e-05
96819,train,0.00045450497418642044,0.00045450497418642044,0.9995455145835876,9.34655530753296e-05
96919,train,0.0008396496996283531,0.0008396496996283531,0.9991602897644043,9.345224778705055e-05
97019,train,0.0014276839792728424,0.0014276839792728424,0.9985723495483398,9.343893002933048e-05
97119,train,0.0009135287255048752,0.0009135287255048752,0.9990864992141724,9.342559980648808e-05
97219,train,0.001064465381205082,0.001064465381205082,0.9989355206489563,9.341225712284615e-05
97219,eval,0.0005722027271986008,0.0005722027271986008,0.9994277954101562,9.341225712284615e-05
97319,train,0.0002492247149348259,0.0002492247149348259,0.9997507333755493,9.33989019827315e-05
97419,train,0.00017561297863721848,0.00017561297863721848,0.9998244047164917,9.338553439047499e-05
97519,train,0.0008893664926290512,0.0008893664926290512,0.9991106986999512,9.337215435041148e-05
97619,train,0.0008697165176272392,0.0008697165176272392,0.9991302490234375,9.335876186687996e-05
97719,train,0.0003406917676329613,0.0003406917676329613,0.9996592998504639,9.334535694422333e-05
97719,eval,0.00011473242193460464,0.00011473242193460464,0.9998852014541626,9.334535694422333e-05
97819,train,0.0010326988995075226,0.0010326988995075226,0.9989672899246216,9.333193958678865e-05
97919,train,0.0005314266309142113,0.0005314266309142113,0.9994685649871826,9.331850979892691e-05
98019,train,0.0003709634765982628,0.0003709634765982628,0.999629020690918,9.33050675849932e-05
98119,train,0.00036111194640398026,0.00036111194640398026,0.9996389150619507,9.329161294934659e-05
98219,train,0.00016855821013450623,0.00016855821013450623,0.9998314380645752,9.327814589635021e-05
98219,eval,0.00017462577670812607,0.00017462577670812607,0.9998253583908081,9.327814589635021e-05
98319,train,0.0006534000858664513,0.0006534000858664513,0.9993466138839722,9.326466643037121e-05
98419,train,0.0001927027478814125,0.0001927027478814125,0.9998072981834412,9.325117455578074e-05
98519,train,0.00017220992594957352,0.00017220992594957352,0.9998278021812439,9.323767027695405e-05
98619,train,0.000987364910542965,0.000987364910542965,0.9990125894546509,9.32241535982703e-05
98719,train,0.001126299612224102,0.001126299612224102,0.9988737106323242,9.321062452411276e-05
98719,eval,0.0003358246758580208,0.0003358246758580208,0.9996641874313354,9.321062452411276e-05
98819,train,0.0002548312768340111,0.0002548312768340111,0.9997451305389404,9.319708305886867e-05
98919,train,0.0003600390627980232,0.0003600390627980232,0.9996399879455566,9.318352920692933e-05
99019,train,0.0003703683614730835,0.0003703683614730835,0.9996296167373657,9.316996297269003e-05
99119,train,0.0007714834064245224,0.0007714834064245224,0.9992284774780273,9.315638436055007e-05
99219,train,0.0009059840813279152,0.0009059840813279152,0.9990940093994141,9.31427933749128e-05
99219,eval,0.0001820819452404976,0.0001820819452404976,0.9998179078102112,9.31427933749128e-05
99319,train,0.0004906589165329933,0.0004906589165329933,0.999509334564209,9.312919002018552e-05
99419,train,0.0014657536521553993,0.0014657536521553993,0.9985342621803284,9.31155743007796e-05
99519,train,0.00012054666876792908,0.00012054666876792908,0.9998794794082642,9.310194622111038e-05
99619,train,0.001439129002392292,0.001439129002392292,0.9985608458518982,9.308830578559724e-05
99719,train,0.001025509089231491,0.001025509089231491,0.9989745020866394,9.307465299866356e-05
99719,eval,0.00013261567801237106,0.00013261567801237106,0.9998674392700195,9.307465299866356e-05
99819,train,0.0001627625897526741,0.0001627625897526741,0.9998372793197632,9.306098786473669e-05
99919,train,0.0009501772001385689,0.0009501772001385689,0.9990497827529907,9.304731038824804e-05
100019,train,0.0007494194433093071,0.0007494194433093071,0.999250590801239,9.303362057363297e-05
100119,train,0.0005380278453230858,0.0005380278453230858,0.9994620084762573,9.301991842533089e-05
100219,train,0.0020537804812192917,0.0020537804812192917,0.9979462027549744,9.300620394778517e-05
100219,eval,0.00014429911971092224,0.00014429911971092224,0.999855637550354,9.300620394778517e-05
100319,train,4.5637600123882294e-05,4.5637600123882294e-05,0.999954342842102,9.299247714544319e-05
100419,train,0.0017944788560271263,0.0017944788560271263,0.9982055425643921,9.297873802275633e-05
100519,train,0.0015618940815329552,0.0015618940815329552,0.9984381198883057,9.296498658417998e-05
100619,train,0.0010997923091053963,0.0010997923091053963,0.9989001750946045,9.29512228341735e-05
100719,train,0.0008871611207723618,0.0008871611207723618,0.9991128444671631,9.293744677720026e-05
100719,eval,0.00025286246091127396,0.00025286246091127396,0.9997471570968628,9.293744677720026e-05
100819,train,0.00011946167796850204,0.00011946167796850204,0.9998805522918701,9.292365841772757e-05
100919,train,0.0009556664153933525,0.0009556664153933525,0.9990443587303162,9.290985776022682e-05
101019,train,0.0008464222773909569,0.0008464222773909569,0.9991536140441895,9.289604480917333e-05
101119,train,0.0006377100944519043,0.0006377100944519043,0.9993622899055481,9.28822195690464e-05
101219,train,0.0012857187539339066,0.0012857187539339066,0.99871426820755,9.286838204432934e-05
101219,eval,2.4207867681980133e-05,2.4207867681980133e-05,0.9999757409095764,9.286838204432934e-05
101319,train,0.0003527626395225525,0.0003527626395225525,0.9996472597122192,9.285453223950944e-05
101419,train,0.0006659235805273056,0.0006659235805273056,0.9993340969085693,9.284067015907794e-05
101519,train,0.0014909189194440842,0.0014909189194440842,0.9985090494155884,9.282679580753014e-05
101619,train,9.404215961694717e-05,9.404215961694717e-05,0.9999059438705444,9.281290918936523e-05
101719,train,0.00012077204883098602,0.00012077204883098602,0.9998792409896851,9.279901030908642e-05
101719,eval,0.00015573110431432724,0.00015573110431432724,0.9998442530632019,9.279901030908642e-05
101819,train,0.0016006939113140106,0.0016006939113140106,0.9983992576599121,9.27850991712009e-05
101919,train,0.0009779296815395355,0.0009779296815395355,0.9990220069885254,9.277117578021983e-05
102019,train,0.00011809542775154114,0.00011809542775154114,0.9998818635940552,9.275724014065831e-05
102119,train,0.00012891925871372223,0.00012891925871372223,0.9998710751533508,9.274329225703547e-05
102219,train,0.0003092195838689804,0.0003092195838689804,0.9996907711029053,9.272933213387438e-05
102219,eval,0.00021603796631097794,0.00021603796631097794,0.999783992767334,9.272933213387438e-05
102319,train,0.000143393874168396,0.000143393874168396,0.9998565912246704,9.27153597757021e-05
102419,train,0.0007839370518922806,0.0007839370518922806,0.9992160797119141,9.27013751870496e-05
102519,train,0.000490434467792511,0.000490434467792511,0.9995095729827881,9.268737837245188e-05
102619,train,0.0005450528115034103,0.0005450528115034103,0.9994549751281738,9.267336933644787e-05
102719,train,0.00048182904720306396,0.00048182904720306396,0.9995181560516357,9.265934808358048e-05
102719,eval,0.00012256018817424774,0.00012256018817424774,0.9998774528503418,9.265934808358048e-05
102819,train,9.121745824813843e-05,9.121745824813843e-05,0.9999088048934937,9.264531461839657e-05
102919,train,4.4694170355796814e-05,4.4694170355796814e-05,0.9999552965164185,9.263126894544696e-05
103019,train,6.553251296281815e-05,6.553251296281815e-05,0.9999344348907471,9.261721106928645e-05
103119,train,0.001413850113749504,0.001413850113749504,0.9985861778259277,9.260314099447378e-05
103219,train,0.0008549308404326439,0.0008549308404326439,0.9991450905799866,9.258905872557164e-05
103219,eval,0.0002454277127981186,0.0002454277127981186,0.9997545480728149,9.258905872557164e-05
103319,train,6.465427577495575e-05,6.465427577495575e-05,0.9999353885650635,9.257496426714667e-05
103419,train,0.0010378723964095116,0.0010378723964095116,0.9989621639251709,9.25608576237695e-05
103519,train,0.0007977494969964027,0.0007977494969964027,0.9992022514343262,9.254673880001466e-05
103619,train,0.0007485942915081978,0.0007485942915081978,0.9992513656616211,9.253260780046068e-05
103719,train,0.0008457424119114876,0.0008457424119114876,0.999154269695282,9.251846462969001e-05
103719,eval,0.00013273954391479492,0.00013273954391479492,0.9998672604560852,9.251846462969001e-05
103819,train,0.0011027222499251366,0.0011027222499251366,0.9988973140716553,9.250430929228904e-05
103919,train,0.00018000230193138123,0.00018000230193138123,0.9998199939727783,9.249014179284811e-05
104019,train,0.0015007266774773598,0.0015007266774773598,0.9984992742538452,9.247596213596153e-05
104119,train,0.0005353717133402824,0.0005353717133402824,0.9994646310806274,9.246177032622752e-05
104219,train,6.0974620282649994e-05,6.0974620282649994e-05,0.99993896484375,9.244756636824826e-05
104219,eval,8.338876068592072e-05,8.338876068592072e-05,0.9999166131019592,9.244756636824826e-05
104319,train,3.789830952882767e-05,3.789830952882767e-05,0.9999620914459229,9.243335026662987e-05
104419,train,0.0006596269086003304,0.0006596269086003304,0.9993404150009155,9.241912202598239e-05
104519,train,5.737878382205963e-05,5.737878382205963e-05,0.9999426007270813,9.240488165091981e-05
104619,train,0.004841779358685017,0.004841779358685017,0.9951582551002502,9.239062914606005e-05
104719,train,0.0013345349580049515,0.0013345349580049515,0.998665452003479,9.237636451602499e-05
104719,eval,0.000368533656001091,0.000368533656001091,0.9996314644813538,9.237636451602499e-05
104819,train,0.0012917863205075264,0.0012917863205075264,0.9987082481384277,9.236208776544039e-05
104919,train,4.284083843231201e-05,4.284083843231201e-05,0.9999572038650513,9.234779889893597e-05
105019,train,0.00014966819435358047,0.00014966819435358047,0.999850332736969,9.233349792114538e-05
105119,train,0.00010912586003541946,0.00010912586003541946,0.9998908638954163,9.231918483670622e-05
105219,train,0.0021614283323287964,0.0021614283323287964,0.99783855676651,9.230485965025997e-05
105219,eval,0.00013581663370132446,0.00013581663370132446,0.9998641610145569,9.230485965025997e-05
105319,train,0.014247630722820759,0.014247630722820759,0.9857523441314697,9.229052236645205e-05
105419,train,0.0001218477264046669,0.0001218477264046669,0.9998781681060791,9.227617298993182e-05
105519,train,0.0002328706905245781,0.0002328706905245781,0.9997671246528625,9.226181152535254e-05
105619,train,0.0001825271174311638,0.0001825271174311638,0.999817430973053,9.224743797737142e-05
105719,train,5.9623271226882935e-05,5.9623271226882935e-05,0.9999403357505798,9.223305235064957e-05
105719,eval,4.352070391178131e-06,4.352070391178131e-06,0.9999956488609314,9.223305235064957e-05
105819,train,0.00010870862752199173,0.00010870862752199173,0.9998912811279297,9.221865464985199e-05
105919,train,0.00029910728335380554,0.00029910728335380554,0.9997009038925171,9.220424487964763e-05
106019,train,0.001156046986579895,0.001156046986579895,0.9988439679145813,9.218982304470935e-05
106119,train,0.009232212789356709,0.009232212789356709,0.990767776966095,9.217538914971392e-05
106219,train,0.0001113666221499443,0.0001113666221499443,0.9998886585235596,9.2160943199342e-05
106219,eval,1.0044313967227936e-05,1.0044313967227936e-05,0.9999899864196777,9.2160943199342e-05
106319,train,0.0009550238028168678,0.0009550238028168678,0.9990449547767639,9.214648519827822e-05
106419,train,3.65404412150383e-05,3.65404412150383e-05,0.9999634623527527,9.213201515121105e-05
106519,train,0.00017132796347141266,0.00017132796347141266,0.9998286962509155,9.211753306283287e-05
106619,train,9.063631296157837e-05,9.063631296157837e-05,0.9999094009399414,9.210303893784001e-05
106719,train,7.569603621959686e-05,7.569603621959686e-05,0.9999243021011353,9.208853278093268e-05
106719,eval,1.5769153833389282e-05,1.5769153833389282e-05,0.9999842047691345,9.208853278093268e-05
106819,train,0.0005279574543237686,0.0005279574543237686,0.9994720816612244,9.2074014596815e-05
106919,train,0.0006508594378829002,0.0006508594378829002,0.9993491172790527,9.205948439019495e-05
107019,train,0.000548848882317543,0.000548848882317543,0.9994511604309082,9.204494216578448e-05
107119,train,0.0009948043152689934,0.0009948043152689934,0.9990051984786987,9.203038792829936e-05
107219,train,0.0008000200614333153,0.0008000200614333153,0.9991999864578247,9.201582168245933e-05
107219,eval,0.00010509416460990906,0.00010509416460990906,0.999894917011261,9.201582168245933e-05
107319,train,2.7402304112911224e-05,2.7402304112911224e-05,0.9999725818634033,9.200124343298795e-05
107419,train,0.00012811832129955292,0.00012811832129955292,0.9998718500137329,9.198665318461273e-05
107519,train,0.001676076091825962,0.001676076091825962,0.998323917388916,9.197205094206508e-05
107619,train,0.0008185915648937225,0.0008185915648937225,0.9991813898086548,9.195743671008021e-05
107719,train,0.0007153777405619621,0.0007153777405619621,0.9992846250534058,9.194281049339733e-05
107719,eval,3.8743019104003906e-05,3.8743019104003906e-05,0.999961256980896,9.194281049339733e-05
107819,train,2.0957551896572113e-05,2.0957551896572113e-05,0.9999790191650391,9.192817229675947e-05
107919,train,0.0004277508705854416,0.0004277508705854416,0.9995722770690918,9.191352212491353e-05
108019,train,0.0001447005197405815,0.0001447005197405815,0.9998552799224854,9.189885998261036e-05
108119,train,0.001611528918147087,0.001611528918147087,0.9983884692192078,9.188418587460465e-05
108219,train,8.985772728919983e-05,8.985772728919983e-05,0.9999101161956787,9.186949980565498e-05
108219,eval,4.895403981208801e-05,4.895403981208801e-05,0.9999511241912842,9.186949980565498e-05
108319,train,1.8144957721233368e-05,1.8144957721233368e-05,0.9999818801879883,9.185480178052377e-05
108419,train,0.0008628265932202339,0.0008628265932202339,0.9991371631622314,9.184009180397739e-05
108519,train,5.166791379451752e-05,5.166791379451752e-05,0.9999483227729797,9.182536988078603e-05
108619,train,0.0005825711414217949,0.0005825711414217949,0.9994174242019653,9.181063601572377e-05
108719,train,0.00016745459288358688,0.00016745459288358688,0.9998325109481812,9.179589021356858e-05
108719,eval,7.856357842683792e-05,7.856357842683792e-05,0.999921441078186,9.179589021356858e-05
108819,train,5.873013287782669e-05,5.873013287782669e-05,0.9999412298202515,9.178113247910227e-05
108919,train,0.00013812817633152008,0.00013812817633152008,0.9998618960380554,9.176636281711052e-05
109019,train,0.0007989313453435898,0.0007989313453435898,0.9992010593414307,9.175158123238293e-05
109119,train,1.8608756363391876e-05,1.8608756363391876e-05,0.9999814033508301,9.17367877297129e-05
109219,train,1.634005457162857e-05,1.634005457162857e-05,0.9999836087226868,9.17219823138977e-05
109219,eval,9.488314390182495e-06,9.488314390182495e-06,0.9999905228614807,9.17219823138977e-05
109319,train,0.0008073635399341583,0.0008073635399341583,0.9991926550865173,9.170716498973855e-05
109419,train,0.012470239773392677,0.012470239773392677,0.9875297546386719,9.169233576204043e-05
109519,train,7.286947220563889e-05,7.286947220563889e-05,0.9999271035194397,9.167749463561222e-05
109619,train,0.00014701765030622482,0.00014701765030622482,0.9998529553413391,9.166264161526667e-05
109719,train,0.0013262433931231499,0.0013262433931231499,0.9986737966537476,9.164777670582036e-05
109719,eval,1.7562881112098694e-05,1.7562881112098694e-05,0.9999824166297913,9.164777670582036e-05
109819,train,0.0001978762447834015,0.0001978762447834015,0.9998021125793457,9.163289991209374e-05
109919,train,2.6728957891464233e-05,2.6728957891464233e-05,0.9999732971191406,9.16180112389111e-05
110019,train,2.2224150598049164e-05,2.2224150598049164e-05,0.9999777674674988,9.160311069110065e-05
110119,train,3.757700324058533e-05,3.757700324058533e-05,0.9999624490737915,9.158819827349433e-05
110219,train,3.975536674261093e-05,3.975536674261093e-05,0.9999602437019348,9.157327399092805e-05
110219,eval,0.0002919333055615425,0.0002919333055615425,0.9997080564498901,9.157327399092805e-05
110319,train,7.34301283955574e-05,7.34301283955574e-05,0.9999265670776367,9.155833784824145e-05
110419,train,0.019520387053489685,0.019520387053489685,0.9804795980453491,9.154338985027813e-05
110519,train,1.894775778055191e-05,1.894775778055191e-05,0.9999810457229614,9.152843000188548e-05
110536,train_final,2.5358982384204865e-05,2.5358982384204865e-05,0.9999746084213257,9.152588564948245e-05
110636,train,0.0008763764053583145,0.0008763764053583145,0.9991236329078674,9.151091194224615e-05
110736,train,4.127621650695801e-05,4.127621650695801e-05,0.9999587535858154,9.149592639511256e-05
110836,train,4.039239138364792e-05,4.039239138364792e-05,0.9999595880508423,9.148092901294127e-05
110936,train,1.927558332681656e-05,1.927558332681656e-05,0.9999807476997375,9.146591980059565e-05
111036,train,6.64805993437767e-05,6.64805993437767e-05,0.9999334812164307,9.1450898762943e-05
111036,eval,0.0005810121074318886,0.0005810121074318886,0.9994189739227295,9.1450898762943e-05
111136,train,4.3798238039016724e-05,4.3798238039016724e-05,0.9999562501907349,9.143586590485436e-05
111236,train,2.1097250282764435e-05,2.1097250282764435e-05,0.9999788999557495,9.142082123120466e-05
111336,train,0.0005365908145904541,0.0005365908145904541,0.9994634389877319,9.140576474687264e-05
111436,train,4.0636397898197174e-05,4.0636397898197174e-05,0.9999593496322632,9.139069645674087e-05
111536,train,2.4539418518543243e-05,2.4539418518543243e-05,0.9999754428863525,9.137561636569573e-05
111536,eval,1.3061799108982086e-05,1.3061799108982086e-05,0.9999869465827942,9.137561636569573e-05
111636,train,3.653392195701599e-05,3.653392195701599e-05,0.9999635219573975,9.136052447862751e-05
111736,train,9.762309491634369e-05,9.762309491634369e-05,0.9999023675918579,9.13454208004302e-05
111836,train,0.0007663518190383911,0.0007663518190383911,0.9992336630821228,9.133030533600172e-05
111936,train,3.240257501602173e-05,3.240257501602173e-05,0.9999675750732422,9.131517809024375e-05
112036,train,2.7389265596866608e-05,2.7389265596866608e-05,0.9999726414680481,9.130003906806181e-05
112036,eval,0.00010744389146566391,0.00010744389146566391,0.9998925924301147,9.130003906806181e-05
112136,train,0.00011747702956199646,0.00011747702956199646,0.9998825788497925,9.128488827436527e-05
112236,train,2.6833266019821167e-05,2.6833266019821167e-05,0.9999731183052063,9.126972571406725e-05
112336,train,2.4313107132911682e-05,2.4313107132911682e-05,0.9999756813049316,9.125455139208472e-05
112436,train,4.328880459070206e-05,4.328880459070206e-05,0.9999567270278931,9.12393653133385e-05
112536,train,0.00019778776913881302,0.00019778776913881302,0.9998022317886353,9.122416748275318e-05
112536,eval,4.5639462769031525e-05,4.5639462769031525e-05,0.999954342842102,9.122416748275318e-05
112636,train,5.698762834072113e-05,5.698762834072113e-05,0.9999430179595947,9.120895790525713e-05
112736,train,2.7346424758434296e-05,2.7346424758434296e-05,0.9999727010726929,9.119373658578264e-05
112836,train,0.00011730566620826721,0.00011730566620826721,0.999882698059082,9.117850352926567e-05
112936,train,1.7692334949970245e-05,1.7692334949970245e-05,0.9999822974205017,9.116325874064609e-05
113036,train,1.4463439583778381e-05,1.4463439583778381e-05,0.9999855160713196,9.114800222486754e-05
113036,eval,7.456168532371521e-06,7.456168532371521e-06,0.9999924898147583,9.114800222486754e-05
113136,train,2.8978101909160614e-05,2.8978101909160614e-05,0.9999710321426392,9.113273398687744e-05
113236,train,2.5268644094467163e-05,2.5268644094467163e-05,0.9999747276306152,9.111745403162705e-05
113336,train,2.8014183044433594e-05,2.8014183044433594e-05,0.9999719858169556,9.11021623640714e-05
113436,train,0.0003014020621776581,0.0003014020621776581,0.9996986389160156,9.108685898916935e-05
113536,train,9.845197200775146e-05,9.845197200775146e-05,0.999901533126831,9.107154391188352e-05
113536,eval,5.276873707771301e-06,5.276873707771301e-06,0.9999947547912598,9.107154391188352e-05
113636,train,0.0022647762671113014,0.0022647762671113014,0.9977352023124695,9.105621713718032e-05
113736,train,1.3125129044055939e-05,1.3125129044055939e-05,0.9999868869781494,9.104087867003003e-05
113836,train,1.0935589671134949e-05,1.0935589671134949e-05,0.9999890327453613,9.102552851540663e-05
113936,train,2.5027431547641754e-05,2.5027431547641754e-05,0.9999749660491943,9.10101666782879e-05
114036,train,2.1435320377349854e-05,2.1435320377349854e-05,0.9999785423278809,9.099479316365549e-05
114036,eval,1.6911886632442474e-05,1.6911886632442474e-05,0.9999830722808838,9.099479316365549e-05
114136,train,1.3316981494426727e-05,1.3316981494426727e-05,0.9999866485595703,9.097940797649476e-05
114236,train,1.9715167582035065e-05,1.9715167582035065e-05,0.9999803304672241,9.096401112179487e-05
114336,train,2.3079104721546173e-05,2.3079104721546173e-05,0.9999768733978271,9.094860260454878e-05
114436,train,1.6315840184688568e-05,1.6315840184688568e-05,0.9999836683273315,9.093318242975322e-05
114536,train,1.7861835658550262e-05,1.7861835658550262e-05,0.9999821186065674,9.091775060240869e-05
